labels,text,emotion,prob_emotion,prob_max
sadness,We had to finish the life of our year-old dog. ,sadness,"[0.7104363441467285, 0.7305945158004761, 0.7727741301059723, 0.9220248460769653, 0.1584626715630293, 0.9591700732707977, 0.7546239495277405]",0.9591700732707977
disgust,A very drunk person. ,guilt,"[0.4637017548084259, 0.7142954170703888, 0.22373035550117493, 0.774199366569519, 0.18523616343736649, 0.11551438830792904, 0.34792642295360565]",0.774199366569519
shame,"An argument that grew out of an ordinary conversation with a person very close to me, when we should have been having a good time together. ",anger,"[0.9626665115356445, 0.8059228360652924, 0.17381855845451355, 0.8335070013999939, 0.1276522260159254, 0.49674725998193026, 0.6441924870014191]",0.9626665115356445
guilt,"While trying to get my little brother over a ditch, he fell on his head and started crying. I was scared of having caused him permanent injury. ",fear,"[0.5666680932044983, 0.7142823040485382, 0.9955832362174988, 0.9765304327011108, 0.4762009009718895, 0.9860848486423492, 0.7639841437339783]",0.9955832362174988
joy,[ A chat on the telephone with a friend. ] ,joy,"[0.2324993759393692, 0.05563487112522125, 0.23663558065891266, 0.6532126367092133, 0.8945156931877136, 0.307143434882164, 0.33543309569358826]",0.8945156931877136
fear,"[ Meeting some new (unpleasant) people or some new, demanding situation. ] ",anger,"[0.9683810472488403, 0.9352014362812042, 0.8965809941291809, 0.8393166959285736, 0.036329715978354216, 0.8271606862545013, 0.5514183044433594]",0.9683810472488403
anger,"[ For example, unfair pushing in a bus. ] ",anger,"[0.9547794461250305, 0.9429484307765961, 0.7264541387557983, 0.9445187449455261, 0.08938959985971451, 0.7300342917442322, 0.8512374460697174]",0.9547794461250305
sadness,"[ When I am, in my opinion, not understood correctly. ] ",anger,"[0.9058568775653839, 0.7719133198261261, 0.6136825680732727, 0.7736434936523438, 0.2120838388800621, 0.7432914972305298, 0.7995372712612152]",0.9058568775653839
disgust,[ When some people act very important in any situation. ] ,guilt,"[0.6967675387859344, 0.47495488822460175, 0.21892942115664482, 0.7155937254428864, 0.4388544261455536, 0.05473186820745468, 0.08265954069793224]",0.7155937254428864
shame,"[ Generally, when I am late in attending to matters (for example paying bills). ] ",guilt,"[0.9005333185195923, 0.7599213421344757, 0.7775013744831085, 0.9621315002441406, 0.059903278946876526, 0.8075601756572723, 0.8534027636051178]",0.9621315002441406
guilt,"[ If one has planned to do something ""important"" and then, for some reason, fails to do it. ] ",guilt,"[0.8847694993019104, 0.8060383200645447, 0.8078337609767914, 0.9377582967281342, 0.0699793379753828, 0.885558158159256, 0.8770014643669128]",0.9377582967281342
joy,"I was in a dancing-tavern and the atmosphere was one of waiting for the end of the world. Suddenly people began dancing wildly, inspired by the band. An unbelievable experience wonderful that even Finns sometimes flare up and forget to think ""what others are thinking of me"". It was delightful to dance to one's heart content. ",joy,"[0.332381758838892, 0.009964443277567625, 0.6500145792961121, 0.9358957707881927, 0.966835081577301, 0.6138181388378143, 0.7831043899059296]",0.966835081577301
fear,"I was travelling back home by boat with two friends of mine after a lovely holiday trip. The night and the sea were dark, and the wind was blowing. I feared that death was there on the boat, I somehow felt sure about it. I feared being left alone. ",fear,"[0.01851799711585045, 0.5680218786001205, 0.9452674090862274, 0.6933759152889252, 0.25757692754268646, 0.7555952668190002, 0.436980739235878]",0.9452674090862274
anger,"I was at home, filling my tax report. Nobody had time to help me. I would have liked to do it quickly so that I could go and meet a friend of mine who had just returned from hospital. I got angry as both my brother and my father refused to give me their calculator as I had not asked for it nicely. I could not leave as I had to wait for help and the tax report had to be done. ",anger,"[0.9937132596969604, 0.8128891289234161, 0.10919715277850628, 0.9004282057285309, 0.2911922559142113, 0.49245451390743256, 0.685335636138916]",0.9937132596969604
sadness,"I tried to talk to my parents over the phone, as I wanted to go home for the week-end and I knew that I would not be able to bear it. I tried to reduce the gulf and the conflict between us by talking in order to unite our worlds. Result hysterical mess, blinding and blaming. ",guilt,"[0.9109033942222595, 0.8246676921844482, 0.9039794504642487, 0.9448294043540955, 0.04307855339720845, 0.7369135022163391, 0.5415677130222321]",0.9448294043540955
disgust,"My mother called me because she had read through the enveloppe a letter addressed to me. She denied having read it intentionally and said ""the words just popped out through the enveloppe as the sun was shining on it"". Hah Hah. ",guilt,"[0.6439113020896912, 0.42473043501377106, 0.38622210919857025, 0.835037112236023, 0.759707510471344, 0.29154010117053986, 0.8106574714183807]",0.835037112236023
shame,"I feared that I would have to describe my sexual life to an older, strange woman. ",fear,"[0.017978870309889317, 0.5976488068699837, 0.9962121546268463, 0.872595876455307, 0.0877673402428627, 0.4241889789700508, 0.7992007434368134]",0.9962121546268463
guilt,When I moved away from home. ,sadness,"[0.7243243157863617, 0.648863673210144, 0.77190962433815, 0.8965047299861908, 0.44368280470371246, 0.9292987585067749, 0.615308403968811]",0.9292987585067749
joy,The inflammation of the ear of my child got cured and the doctor said that the ear was completely all right. ,joy,"[0.7973306179046631, 0.23396041244268417, 0.24153292179107666, 0.7602283358573914, 0.9570839107036591, 0.4179786741733551, 0.2902344912290573]",0.9570839107036591
fear,My husband suddenly fell ill seriously and during the medical examinations we did not know what would follow. ,fear,"[0.733005702495575, 0.6810230314731598, 0.9755051136016846, 0.9273478984832764, 0.3838296979665756, 0.9686708450317383, 0.7193865478038788]",0.9755051136016846
anger,The housing council asked the city to cut linden trees so that the inhabitants of the lower floors would have a view to the sea. ,anger,"[0.8268229961395264, 0.5086265951395035, 0.39641693234443665, 0.8087702691555023, 0.6107581853866577, 0.4526923596858978, 0.34987080097198486]",0.8268229961395264
sadness,"My child, unexpectedly started acting in a restless and disturbing way at school. In addition his performance at school weakened. ",fear,"[0.8830564320087433, 0.7066847383975983, 0.8919025659561157, 0.8470728695392609, 0.06415335927158594, 0.7571758329868317, 0.7111779153347015]",0.8919025659561157
disgust,"On a trip abroad, a lady-like member of our group turned out to be an alcoholic. She spoilt many days of my holidays because of her behaviour and paranoia. ",anger,"[0.9781023263931274, 0.9470841288566589, 0.9427217245101929, 0.9498526453971863, 0.08258155919611454, 0.9307463765144348, 0.8912357687950134]",0.9781023263931274
shame,I failed an exam which I thought I would certainly pass. ,sadness,"[0.9195308983325958, 0.9058371782302856, 0.9148735404014587, 0.9433134496212006, 0.03409948479384184, 0.9684145152568817, 0.9427524507045746]",0.9684145152568817
guilt,"I had been guilty of gossiping and blaming others, and one of my superiors at the workplace made a formal reprimand. ",guilt,"[0.9552238583564758, 0.9024459421634674, 0.6378996074199677, 0.9811164140701294, 0.27881980314850807, 0.7433234453201294, 0.9420978128910065]",0.9811164140701294
joy,When a student of mine (at music) performed and played remarkably well. ,joy,"[0.03774421475827694, 0.008675605058670044, 0.05811423063278198, 0.6432015895843506, 0.9377328753471375, 0.02452814858406782, 0.07149199210107327]",0.9377328753471375
fear,When climbing up the stairs to the top of a ski-jumping hill. ,joy,"[0.7352544665336609, 0.40363676846027374, 0.7708782851696014, 0.7352522611618042, 0.8838926553726196, 0.2252729944884777, 0.12259507179260254]",0.8838926553726196
anger,My boy-friend came home late one night without having told me about it before. ,guilt,"[0.926246166229248, 0.7501028776168823, 0.8723680377006531, 0.926458090543747, 0.37823979556560516, 0.7301337718963623, 0.8340843319892883]",0.926458090543747
sadness,The breaking up of a long lasting relationship. ,sadness,"[0.7978540658950806, 0.8425228595733643, 0.7466096580028534, 0.8093576729297638, 0.18100197799503803, 0.9321830868721008, 0.7085644900798798]",0.9321830868721008
disgust,"While watching the movie called ""Deer hunter"" on TV, when it showed how prisoners were treated. ",sadness,"[0.8243196308612823, 0.8971366286277771, 0.8703057169914246, 0.8758973181247711, 0.40399809181690216, 0.909647136926651, 0.7916785776615143]",0.909647136926651
shame,When I noticed that a person I found attractive had seen me picking my nose. ,shame,"[0.8123349845409393, 0.16044209524989128, 0.8248215019702911, 0.8651863038539886, 0.4750421643257141, 0.5625439882278442, 0.8911841809749603]",0.8911841809749603
guilt,When I think that I have been too stict or narrow minded towards my students. ,guilt,"[0.6810315251350403, 0.7469355762004852, 0.6840947568416595, 0.9561911225318909, 0.04914116207510233, 0.8110308349132538, 0.8254035711288452]",0.9561911225318909
joy,When I made up with a girl-friend of mine after having been on unfriendly terms with her (my fault). I cried with joy that evening. ,joy,"[0.0017615159158594906, 0.012352109886705875, 0.11012794321868569, 0.9295960068702698, 0.9946611821651459, 0.003350568935275078, 0.21873846650123596]",0.9946611821651459
fear,"While cycling in the country, I came across a large herd of cows. ",anger,"[0.7455931901931763, 0.4857619106769562, 0.5606364607810974, 0.7454846501350403, 0.6491884887218475, 0.41862842440605164, 0.3928417041897774]",0.7455931901931763
anger,When I heard that my step-mother had treated my mother in a wrong manner. ,sadness,"[0.9369772374629974, 0.9433766901493073, 0.8775537014007568, 0.9130508303642273, 0.435013011097908, 0.9457578063011169, 0.9260040819644928]",0.9457578063011169
sadness,When my friend did not pass the high school graduation examinations. ,sadness,"[0.8787792026996613, 0.8590254485607147, 0.8630078136920929, 0.8769930899143219, 0.1714191623032093, 0.9539313614368439, 0.8764448165893555]",0.9539313614368439
disgust,"When I heard about the advances an acquaintance of mine had made to my friends, who did not approve of them. ",anger,"[0.9240976870059967, 0.8921261727809906, 0.7942665219306946, 0.849398672580719, 0.5585191696882248, 0.892173558473587, 0.8361848592758179]",0.9240976870059967
shame,"When after having had sexual intercourse with a friend, I thought that he had told about it to a friend of his. ",guilt,"[0.8636140823364258, 0.7039313316345215, 0.9527928531169891, 0.956659346818924, 0.5814242511987686, 0.761921763420105, 0.8468584716320038]",0.956659346818924
guilt,"When I promised a male friend of mine to visit him, and did not. ",guilt,"[0.9166968464851379, 0.8718425929546356, 0.6788504123687744, 0.9823623299598694, 0.23944747261703014, 0.9459643661975861, 0.9355726838111877]",0.9823623299598694
joy,"During lectures, I sensed an unexpressed understanding with a boy I did not know. We exchange glances I think he likes me, and I like him too. Perhaps he has fallen in love with me . . . . . . . . . ",joy,"[0.0008306511444970965, 0.005694347113603726, 0.11177514493465424, 0.4577469676733017, 0.7981445491313934, 0.016008551698178053, 0.29557326436042786]",0.7981445491313934
fear,"At night, I walk home past a forest. Once, somebody got stabbed in the forest. I imagine someone attacking me and I hurry up. ",fear,"[0.9103988111019135, 0.9221820533275604, 0.9890446960926056, 0.9098996222019196, 0.14847160130739212, 0.6726834326982498, 0.7742336690425873]",0.9890446960926056
anger,"In a tram, the ticket seller was commanding, taking the role of a leader, trying to emphasize her non-existent authority with undue strictness towards a good-humoured drunk who could not find his ticket at once. ",guilt,"[0.815192312002182, 0.4694158136844635, 0.46619316935539246, 0.8184600472450256, 0.4366394430398941, 0.04442951921373606, 0.4464765042066574]",0.8184600472450256
sadness,"A relationship in which I had put my trust, broke up. I was sad when I realized how easy it is to forget something that one had once regarded as great and significant. ",sadness,"[0.0015389008913189173, 0.04608756769448519, 0.04805011348798871, 0.8611582219600677, 0.27205585688352585, 0.9982597231864929, 0.5120368301868439]",0.9982597231864929
disgust,"A nightmare. I was dreaming about bloodsuckers, which I tried to shake off from my body, they are everywhere, they get glued, they suck. And there are a lot of them. I panic. ",fear,"[0.8900763690471649, 0.9925004243850708, 0.9973253607749939, 0.9368863701820374, 0.1345967948436737, 0.5924639329314232, 0.43549075722694397]",0.9973253607749939
shame,"I told evil lies about a close friend of mine. I was evil in order to sound jolly, to charm a person whom I wanted to impress. I sold my friend, I was despicable. ",disgust,"[0.943854570388794, 0.9883276224136353, 0.9573360085487366, 0.9788551926612854, 0.33938755095005035, 0.8891111612319946, 0.9871389269828796]",0.9883276224136353
guilt,"I met my ex boyfriend by chance. We separated a few months ago and I am now with a new boyfriend. My ex boyfriend looked depressed, and I know I am not to be blamed. ",sadness,"[0.02477604802697897, 0.21641486138105392, 0.17647987231612206, 0.689189225435257, 0.09456279873847961, 0.9492319524288177, 0.33227670937776566]",0.9492319524288177
joy,"[ During inter-rail-trip, after troubles, I met my little sister. ] ",joy,"[0.7013469040393829, 0.07779848389327526, 0.5125171095132828, 0.7464705109596252, 0.8767304420471191, 0.2928849756717682, 0.289146326482296]",0.8767304420471191
fear,Traveling as the only female in a railway carriage in the middle of the night in Italy. ,fear,"[0.8996070921421051, 0.772087574005127, 0.9391415119171143, 0.8204070329666138, 0.49093544483184814, 0.896504282951355, 0.7869575619697571]",0.9391415119171143
anger,"A male, Honduran acquaintance of mine despised my opinions. ",disgust,"[0.9639903604984283, 0.9893176257610321, 0.5734854638576508, 0.6942182779312134, 0.21502625942230225, 0.6601472049951553, 0.8760837912559509]",0.9893176257610321
sadness,When our dog died. ,sadness,"[0.7747858166694641, 0.8487580120563507, 0.8755359947681427, 0.8987476825714111, 0.4804676026105881, 0.9677720367908478, 0.822617918252945]",0.9677720367908478
disgust,"While walking on the street with a good friend of mine, we met an acquaintance of hers. My friend started showing off and telling false stories about herself and praising herself. ",guilt,"[0.8033493459224701, 0.12663498893380165, 0.14799925684928894, 0.8882077038288116, 0.5344376862049103, 0.007042356533929706, 0.19245225563645363]",0.8882077038288116
shame,I was dishonest to my boyfriend concerning something that is important to our relationship. ,guilt,"[0.9018686413764954, 0.8902430832386017, 0.8188124001026154, 0.9802315533161163, 0.077250050380826, 0.8080091178417206, 0.9476414024829865]",0.9802315533161163
guilt,A parking fine. ,anger,"[0.9505541026592255, 0.76414754986763, 0.4421844929456711, 0.9281215369701385, 0.03022395446896553, 0.5795467495918274, 0.744179368019104]",0.9505541026592255
joy,"After having at last finished my master's thesis, I felt great joy and relief. I had been haunted by the thesis during the whole of my studies. ",joy,"[0.0012818972463719547, 0.002672661794349551, 0.00859011011198163, 0.236141137778759, 0.9922596514225006, 0.0008551864884793758, 0.06853601802140474]",0.9922596514225006
fear,"While preparing my master's thesis, I was scared that I would not accomplish anything as the subject was rather difficult. ",fear,"[0.027310376055538654, 0.42407235503196716, 0.996934175491333, 0.8294818103313446, 0.10862362012267113, 0.35868798196315765, 0.47895652055740356]",0.996934175491333
anger,"During the Summer, at my workplace, a person kept interfering with my tasks and making unfounded remarks. I felt hatred for him but it stopped when I realized that he just longed for attention. ",disgust,"[0.8722079396247864, 0.9821159541606903, 0.03295166976749897, 0.6821024119853973, 0.13839974254369736, 0.05922934878617525, 0.17703531682491302]",0.9821159541606903
sadness,"The last time I felt sad and disappointed was when I did not do as well as I had hoped in one of the final exams. As compared with the earlier exams, the questions, I think, were unjust. ",sadness,"[0.005594222107902169, 0.3127705752849579, 0.31248346297070384, 0.8509297668933868, 0.03872999921441078, 0.9912039041519165, 0.7146043181419373]",0.9912039041519165
disgust,"After the first of May, I detested my fiance's friends, who had piled on to our party and spoilt it completely. ",disgust,"[0.989278107881546, 0.992827296257019, 0.6198802590370178, 0.8573820888996124, 0.318961039185524, 0.6550900787115097, 0.6588726341724396]",0.992827296257019
shame,"After our sad first of May party, I felt ashamed because the friends who had been invited had to suffer. We, the organizers of the party, did not drive the intruders away. ",shame,"[0.017581676598638296, 0.8009432852268219, 0.10604992136359215, 0.9805688858032227, 0.038209292106330395, 0.9558947086334229, 0.9946735501289368]",0.9946735501289368
guilt,"At my summer job, I was responsible for making various orders. It was not me who had ordered some seasonal merchandise, but when much of it was left over and had to be thrown away in the Autumn, I felt partly responsible for the much too large order. ",guilt,"[0.7547722458839417, 0.6429436653852463, 0.4347854256629944, 0.9511554539203644, 0.1730656586587429, 0.6900330483913422, 0.5524197816848755]",0.9511554539203644
joy,When I met a good friend of mine after a long time. ,joy,"[0.036924781277775764, 0.003674101666547358, 0.2193603701889515, 0.8442043662071228, 0.9546336829662323, 0.1017126590013504, 0.3842276819050312]",0.9546336829662323
fear,I was camping with a friend of mine and we spent the night in the forest. I could not fall off to sleep and could clearly hear noises from outside (steps ? ) approaching our tent. ,fear,"[0.8706503808498383, 0.5386132448911667, 0.9244966208934784, 0.8427526950836182, 0.15651218593120575, 0.6977086365222931, 0.42933906614780426]",0.9244966208934784
anger,When I quarelled with my parents. ,anger,"[0.9609977304935455, 0.9048897325992584, 0.6457204222679138, 0.8801658451557159, 0.3725159615278244, 0.9380169808864594, 0.6282924711704254]",0.9609977304935455
sadness,"Being away from a very close friend, I was away from Finland for a year as an exchange student. ",sadness,"[0.48323144018650055, 0.39734743535518646, 0.5555171370506287, 0.8080005049705505, 0.05517249554395676, 0.8727078437805176, 0.4878319650888443]",0.8727078437805176
disgust,When I saw a spider. ,fear,"[0.9071609377861023, 0.8902798891067505, 0.9427638053894043, 0.6336829960346222, 0.4153217077255249, 0.6887177228927612, 0.6215683221817017]",0.9427638053894043
shame,While playing I urinated on grandma's floor and did not go to the lavatory. My cousin told grandma and she came. ,guilt,"[0.8823113143444061, 0.9193702638149261, 0.7626395225524902, 0.9459784626960754, 0.06362730450928211, 0.8280202448368073, 0.8903886377811432]",0.9459784626960754
guilt,"While travelling in a bus with an invalid ticket, I got caught. ",guilt,"[0.937025785446167, 0.9118729531764984, 0.872111052274704, 0.9735229015350342, 0.07543508894741535, 0.8661645650863647, 0.9456987380981445]",0.9735229015350342
joy,"While having a discussion with a colleague of mine, I realized that her conception of man and work were similar to mine. ",guilt,"[0.23017895966768265, 0.09159985184669495, 0.16698923707008362, 0.6724599003791809, 0.48781776428222656, 0.24148054420948029, 0.1596556305885315]",0.6724599003791809
fear,"While he was drunk, my life partner tried to hit me. I felt scared and fled to the bathroom. ",fear,"[0.0031281132251024246, 0.2364037036895752, 0.9973362684249878, 0.6773205697536469, 0.21241004019975662, 0.04747483320534229, 0.1558685377240181]",0.9973362684249878
anger,"A ""higher status"" colleague of mine despised my attitude and organization of work. ",disgust,"[0.9552510976791382, 0.986124724149704, 0.591730922460556, 0.713903158903122, 0.18597283959388733, 0.7396262884140015, 0.8918113708496094]",0.986124724149704
sadness,"I could not meet my love, after having waited for a month, due to illness. ",sadness,"[0.8881091177463531, 0.5375674962997437, 0.7595820426940918, 0.8707537651062012, 0.0917935948818922, 0.9489517211914062, 0.6627341508865356]",0.9489517211914062
disgust,"Once again, my life partner came back home drunk at midnight. ",anger,"[0.966254323720932, 0.9014773666858673, 0.8512656390666962, 0.9173160791397095, 0.1052776388823986, 0.916456937789917, 0.85287806391716]",0.966254323720932
shame,"My love and me rented a room in a hotel one evening. We stayed there a few hours and when leaving the hotel, I felt ashamed. ",shame,"[0.05773523077368736, 0.9287771582603455, 0.2688349783420563, 0.9107301831245422, 0.11763112246990204, 0.6915270984172821, 0.9934926629066467]",0.9934926629066467
guilt,"[ I had, by being silent, disapproved my love and made him unhappy. He had not been able to keep his promise. I thus was thinking about my own conduct towards another person. ] ",guilt,"[0.9246785342693329, 0.9212964177131653, 0.7664519548416138, 0.9702939689159393, 0.479160875082016, 0.9686102867126465, 0.8903759121894836]",0.9702939689159393
joy,I had just moved to the town where I study and I got a postcard from a good friend (from my home town). ,joy,"[0.4368079602718353, 0.14096390455961227, 0.4887646287679672, 0.8769853115081787, 0.9190006256103516, 0.8130605220794678, 0.5969839245080948]",0.9190006256103516
fear,"My boyfriend hinted over the phone about wanting to ""be free"". He thus did not say it point blank, silence followed. ",sadness,"[0.6284347474575043, 0.3859456777572632, 0.5128984451293945, 0.7639789879322052, 0.4013471007347107, 0.7702769935131073, 0.6268413960933685]",0.7702769935131073
anger,They had returned much less of my taxes than I had expected. ,anger,"[0.9408372640609741, 0.8564243316650391, 0.8168258965015411, 0.8910761773586273, 0.3920184522867203, 0.9022041261196136, 0.820207267999649]",0.9408372640609741
sadness,After my boyfriend and I had separated. ,sadness,"[0.854795902967453, 0.8330580592155457, 0.7896020412445068, 0.882563591003418, 0.43263301253318787, 0.9443942308425903, 0.7773812115192413]",0.9443942308425903
disgust,"In the morning, the cat of my landlady had vomited on the floor, near the staircase I take to go to the bathroom. ",disgust,"[0.9543677866458893, 0.9591517746448517, 0.8836882710456848, 0.9174257516860962, 0.29791344702243805, 0.8888870179653168, 0.8940716981887817]",0.9591517746448517
shame,"My boyfriend's mother, whom I had not met earlier, made an unexpected visit. I was lying lazily on the bed, reading a newspaper and my boyfriend was studying. ",guilt,"[0.5680076479911804, 0.2893683388829231, 0.3460242748260498, 0.7269142270088196, 0.5943444073200226, 0.30667270720005035, 0.5467425286769867]",0.7269142270088196
guilt,The cat of my landlady escaped through the window which I had left open. ,guilt,"[0.9536694586277008, 0.9122784435749054, 0.9382539391517639, 0.978606104850769, 0.40112657845020294, 0.9284349679946899, 0.8916420042514801]",0.978606104850769
joy,"I got a letter from my best friend, whom I had not heard from for a long time (a good letter). ",joy,"[0.026816539466381073, 0.0033859850373119116, 0.09922008216381073, 0.751508355140686, 0.964676707983017, 0.15753845497965813, 0.34691824577748775]",0.964676707983017
fear,Someone knocked on the door when I was alone at home (though there was a door bell). I looked through the peep hole but it had been covered. I called my sister but she could not help me as she was hundreds of kilometres away. ,fear,"[0.9167900681495667, 0.7700993120670319, 0.9699190258979797, 0.9374982416629791, 0.20978039503097534, 0.9008289277553558, 0.8283753097057343]",0.9699190258979797
anger,"My parents put pressure on me to buy clothes, when I would not have liked to do so. ",anger,"[0.9600001871585846, 0.9021055698394775, 0.7062456607818604, 0.9255125224590302, 0.23054788634181023, 0.835137814283371, 0.7099916338920593]",0.9600001871585846
sadness,"When my grandfather died, I saw my grandmother crying against my aunt's shoulder (I had never seen my grandmother cry before). ",sadness,"[0.006235560867935419, 0.058000730350613594, 0.27779654040932655, 0.8102350533008575, 0.4891389459371567, 0.9684102535247803, 0.2883153185248375]",0.9684102535247803
disgust,"At school, I detested the spinach gruel which had lumps of flour in it. ",disgust,"[0.9909810423851013, 0.9957646131515503, 0.9432643353939056, 0.7676084339618683, 0.3066839873790741, 0.8840108215808868, 0.7042502760887146]",0.9957646131515503
shame,I told some acquaintances of mine something that I regretted later. ,guilt,"[0.9135346114635468, 0.935237318277359, 0.7003741562366486, 0.9694530367851257, 0.2491479143500328, 0.9610247313976288, 0.915960282087326]",0.9694530367851257
guilt,[ I speak harshly to my parents though they only mean my own good. ] ,anger,"[0.9746983349323273, 0.9740423858165741, 0.7298751473426819, 0.9554834365844727, 0.430341437458992, 0.5777181163430214, 0.7782992124557495]",0.9746983349323273
joy,When I got a letter from home. ,joy,"[0.4541390389204025, 0.307596892118454, 0.5735560953617096, 0.8222245872020721, 0.8988714516162872, 0.7491095960140228, 0.36993736028671265]",0.8988714516162872
fear,"While cycling in the country a dog started running beside me, growling and barking, and trying to bite my foot. ",anger,"[0.9735481142997742, 0.9416248798370361, 0.9638543128967285, 0.896874874830246, 0.19892607629299164, 0.8194820284843445, 0.8672502934932709]",0.9735481142997742
anger,"Disagreements with mother. When I moved from KankaanpSS, she had promised to help me move but broke her promise because of some hindrance. ",anger,"[0.9791533946990967, 0.873483270406723, 0.18822545558214188, 0.9095047414302826, 0.02183194551616907, 0.658594474196434, 0.7367139160633087]",0.9791533946990967
sadness,"When I had to move away from home to study, and I knew that I would not be coming back home for a long time. ",sadness,"[0.7370544672012329, 0.7590685784816742, 0.8662935793399811, 0.9272746443748474, 0.1607895903289318, 0.9554322957992554, 0.6660234183073044]",0.9554322957992554
disgust,When I noticed two spiders running on the floor in different directions. ,fear,"[0.8620351850986481, 0.8960105180740356, 0.9179012775421143, 0.5767512321472168, 0.5546205639839172, 0.4632752984762192, 0.423078328371048]",0.9179012775421143
shame,"When I realized that I had been wrong about a person close to me, because of pre-set ideas and prejudices. ",guilt,"[0.7969773411750793, 0.7655242383480072, 0.6594739556312561, 0.949227899312973, 0.31859223544597626, 0.8898060917854309, 0.8686531484127045]",0.949227899312973
guilt,When I reproached my friend because I was myself low-spirited and disappointed. ,sadness,"[0.9223882257938385, 0.9745434522628784, 0.204851932823658, 0.9554561674594879, 0.09314282424747944, 0.9892032146453857, 0.8824195265769958]",0.9892032146453857
joy,I found myself a place after looking for one for a long time. ,joy,"[0.267947182059288, 0.03480449505150318, 0.040957906283438206, 0.6678401827812195, 0.9359602332115173, 0.06341176107525826, 0.04795564617961645]",0.9359602332115173
fear,[ In an aeroplane. ] ,fear,"[0.7040548026561737, 0.5663056373596191, 0.8802981972694397, 0.6383375823497772, 0.8557252585887909, 0.4935608357191086, 0.2992481291294098]",0.8802981972694397
anger,I was angry at my boyfriend who had promised to come to see me but did not because he spent the evening with his pals. ,anger,"[0.9960348606109619, 0.9751082062721252, 0.01854075212031603, 0.9714033305644989, 0.2370302602648735, 0.40956858079880476, 0.8649943768978119]",0.9960348606109619
sadness,"The breaking up of a relationship. We decided that the relationship could not carry on, so it was no surprise to me. And anyhow, I had known it would happen sooner or later. ",guilt,"[0.46389947831630707, 0.369157999753952, 0.24521172791719437, 0.7992934286594391, 0.19663695245981216, 0.6898264586925507, 0.5106580257415771]",0.7992934286594391
disgust,The disgust I feel towards a certain person. ,disgust,"[0.8414651453495026, 0.9982547760009766, 0.9841364622116089, 0.7863547503948212, 0.028805617708712816, 0.4026649522129446, 0.9667816162109375]",0.9982547760009766
shame,After an event in which I felt that I had acted unfairly. ,guilt,"[0.6847938895225525, 0.890191912651062, 0.43566107749938965, 0.9529770910739899, 0.2189713418483734, 0.8949208557605743, 0.797012448310852]",0.9529770910739899
guilt,"At my job, I got disproportionately angry with a child. My reaction was not as it should have been. ",anger,"[0.9909805953502655, 0.885806679725647, 0.7998485565185547, 0.9764787554740906, 0.27186229825019836, 0.8246279954910278, 0.8464293479919434]",0.9909805953502655
joy,I went to see the entrance examination results at university. I rejoyced at my success. ,joy,"[0.0007443431240972131, 0.003264324157498777, 0.0026146248274017125, 0.4113265126943588, 0.9966489374637604, 0.0009157549357041717, 0.008215698064304888]",0.9966489374637604
fear,"I borrowed a car which was supposed to be used for a long journey a few hours later, and one of the tyres burst in the middle of the town and I did not know what to do. ",fear,"[0.9631731808185577, 0.92122021317482, 0.9663038849830627, 0.954286128282547, 0.17417409643530846, 0.9561535716056824, 0.8950786292552948]",0.9663038849830627
anger,"An utterance, which I had intended to be a joke, was taken as an offence. In my opinion, this was stupid, and I got angry. ",anger,"[0.9934887886047363, 0.6969817280769348, 0.0486585209146142, 0.8545560538768768, 0.20710168033838272, 0.22675292380154133, 0.6593552827835083]",0.9934887886047363
sadness,My best friend had a relatively severe illness. I was sad because she was suffering. ,sadness,"[0.00749537511728704, 0.1746341437101364, 0.19522222131490707, 0.9705645442008972, 0.5381524562835693, 0.9982854425907135, 0.5665412992238998]",0.9982854425907135
disgust,"A man tried to have sexual intercourse with me, though I had communicated my unwillingness. Later on, I felt disgust at that person as well as myself because I had partly submitted. ",disgust,"[0.9036873281002045, 0.993829220533371, 0.8090811967849731, 0.9594846665859222, 0.13892919197678566, 0.49770208867266774, 0.9658329486846924]",0.993829220533371
shame,"I told my friend about how I had calculated my salary by cheating a little. When my friend remarked about it, I understood that it was wrong to do so, and I felt ashamed. ",shame,"[0.08066592179238796, 0.9422960877418518, 0.48834387958049774, 0.9782409965991974, 0.5688399523496628, 0.879364550113678, 0.9942036867141724]",0.9942036867141724
guilt,"I am going steady with a boy, but I had sexual intercourse with another one, and I felt guilty about it afterwards. ",guilt,"[0.03167506726458669, 0.6878266781568527, 0.12705223634839058, 0.9940696954727173, 0.14165408164262772, 0.8270893394947052, 0.8196876347064972]",0.9940696954727173
joy,A good report card (a scholarship) in primary school. ,joy,"[0.07630371302366257, 0.021097183227539062, 0.0599004290997982, 0.4064885079860687, 0.9653717875480652, 0.01745761279016733, 0.008789891377091408]",0.9653717875480652
fear,I was walking home with a friend at night along a quiet street. Something started rustling in the bush it was an exhibitionist. ,fear,"[0.8479706048965454, 0.7808020412921906, 0.8809570670127869, 0.6816933751106262, 0.3681165874004364, 0.2643312066793442, 0.7120679020881653]",0.8809570670127869
anger,I got angry at a friend of mine whom I caught reading my notebook (almanach). ,anger,"[0.9962427020072937, 0.5784522294998169, 0.0052851722575724125, 0.9578647911548615, 0.4741498678922653, 0.00724280602298677, 0.5487255454063416]",0.9962427020072937
